"Date Time","p (mbar)","T (degC)","rh (%)","sh (g/kg)","Tpot (K)","Tdew (degC)","VPmax (mbar)","VPact (mbar)","VPdef (mbar)","H2OC (mmol/mol)","rho (g/m**3)","wv (m/s)","wd (deg)","rain (mm)","SWDR (W/m**2)","SDUR (s)","TRAD (degC)","Rn (W/m**2)","ST002 (degC)","ST004 (degC)","ST008 (degC)","ST016 (degC)","ST032 (degC)","ST064 (degC)","ST128 (degC)","SM008 (%)","SM016 (%)","SM032 (%)","SM064 (%)","SM128 (%)"
23.01.2021 06:20:00,  980.82,    0.58,  100.00,    4.05,  275.25,    0.58,    6.37,    6.37,    0.00,    6.49, 1245.18,    0.82,  137.70,   0.195,    0.00,    0.00,   -0.05,   -1.65,    3.33,    3.73,    3.99,    4.41,    4.65,    5.14,    7.14,   38.94,   33.79,   33.49,   32.43,   32.24
23.01.2021 06:30:00,  980.75,    0.64,  100.00,    4.07,  275.32,    0.64,    6.40,    6.40,    0.00,    6.52, 1244.79,    1.13,  134.40,   0.245,    0.00,    0.00,   -0.09,   -1.71,    3.29,    3.70,    3.98,    4.40,    4.65,    5.14,    7.14,   39.16,   33.80,   33.49,   32.43,   32.24
23.01.2021 06:40:00,  980.90,    0.70,  100.00,    4.09,  275.36,    0.70,    6.43,    6.43,    0.00,    6.55, 1244.70,    0.96,   55.85,   0.265,    0.00,    0.00,   -0.09,   -1.91,    3.24,    3.67,    3.97,    4.39,    4.65,    5.14,    7.14,   39.40,   33.81,   33.49,   32.43,   32.24
23.01.2021 06:50:00,  981.02,    0.72,  100.00,    4.09,  275.38,    0.72,    6.44,    6.44,    0.00,    6.56, 1244.74,    0.68,   95.30,   0.290,    0.00,    0.00,   -0.16,   -2.04,    3.20,    3.64,    3.95,    4.39,    4.65,    5.14,    7.14,   39.65,   33.83,   33.49,   32.43,   32.24
23.01.2021 07:00:00,  981.12,    0.63,  100.00,    4.06,  275.28,    0.63,    6.39,    6.39,    0.00,    6.52, 1245.31,    0.82,    7.91,   0.245,    0.00,    0.00,   -0.23,   -1.29,    3.16,    3.61,    3.94,    4.38,    4.65,    5.14,    7.14,   39.89,   33.86,   33.49,   32.42,   32.24
23.01.2021 07:10:00,  981.09,    0.60,  100.00,    4.06,  275.25,    0.60,    6.38,    6.38,    0.00,    6.50, 1245.42,    0.98,  124.70,   0.175,    0.00,    0.00,   -0.22,   -1.50,    3.12,    3.58,    3.92,    4.37,    4.64,    5.15,    7.14,   40.12,   33.91,   33.50,   32.42,   32.24
23.01.2021 07:20:00,  981.06,    0.73,  100.00,    4.09,  275.38,    0.73,    6.44,    6.44,    0.00,    6.56, 1244.77,    0.81,  284.50,   0.225,    0.00,    0.00,   -0.15,   -3.21,    3.08,    3.55,    3.91,    4.37,    4.64,    5.15,    7.14,   40.32,   33.97,   33.50,   32.41,   32.24
23.01.2021 07:30:00,  981.06,    0.83,  100.00,    4.12,  275.48,    0.83,    6.49,    6.49,    0.00,    6.61, 1244.30,    0.89,  316.10,   0.170,    0.00,    0.00,   -0.11,   -2.13,    3.04,    3.52,    3.89,    4.36,    4.64,    5.15,    7.14,   40.50,   34.06,   33.50,   32.41,   32.24
23.01.2021 07:40:00,  981.01,    0.86,  100.00,    4.13,  275.52,    0.86,    6.50,    6.50,    0.00,    6.63, 1244.07,    1.94,    0.00,   0.165,    0.00,    0.00,   -0.08,   -1.04,    3.01,    3.49,    3.87,    4.35,    4.64,    5.15,    7.14,   40.65,   34.18,   33.50,   32.40,   32.24
23.01.2021 07:50:00,  980.97,    0.88,  100.00,    4.14,  275.54,    0.88,    6.51,    6.51,    0.00,    6.64, 1243.92,    1.82,  300.60,   0.135,    0.00,    0.00,   -0.04,   -0.68,    2.96,    3.46,    3.85,    4.34,    4.64,    5.15,    7.14,   40.77,   34.34,   33.51,   32.40,   32.24
23.01.2021 08:00:00,  981.17,    0.95,  100.00,    4.16,  275.59,    0.95,    6.54,    6.54,    0.00,    6.67, 1243.85,    1.51,  329.80,   0.130,    0.00,    0.00,    0.01,   -0.19,    2.92,    3.43,    3.83,    4.33,    4.63,    5.15,    7.14,   40.88,   34.53,   33.51,   32.40,   32.24
23.01.2021 08:10:00,  981.33,    1.02,  100.00,    4.18,  275.65,    1.02,    6.58,    6.58,    0.00,    6.70, 1243.73,    1.70,    0.00,   0.115,    0.00,    0.00,    0.06,   -0.11,    2.88,    3.39,    3.81,    4.32,    4.63,    5.15,    7.14,   40.96,   34.74,   33.52,   32.40,   32.24
23.01.2021 08:20:00,  981.32,    1.01,  100.00,    4.18,  275.64,    1.01,    6.57,    6.57,    0.00,    6.70, 1243.76,    1.46,  321.80,   0.120,    0.00,    0.00,    0.08,   -0.24,    2.86,    3.37,    3.79,    4.32,    4.63,    5.16,    7.14,   41.02,   34.95,   33.52,   32.39,   32.24
23.01.2021 08:30:00,  981.27,    1.00,  100.00,    4.17,  275.64,    1.00,    6.57,    6.57,    0.00,    6.69, 1243.74,    1.56,  326.00,   0.125,    4.06,    0.00,    0.10,    2.47,    2.83,    3.34,    3.77,    4.30,    4.63,    5.16,    7.14,   41.07,   35.15,   33.53,   32.39,   32.24
23.01.2021 08:40:00,  981.30,    1.00,  100.00,    4.17,  275.64,    1.00,    6.57,    6.57,    0.00,    6.69, 1243.76,    1.63,  305.20,   0.135,    6.77,    0.00,    0.14,    4.78,    2.81,    3.31,    3.75,    4.29,    4.63,    5.16,    7.14,   41.11,   35.36,   33.56,   32.39,   32.24
23.01.2021 08:50:00,  981.43,    1.02,  100.00,    4.18,  275.65,    1.02,    6.58,    6.58,    0.00,    6.70, 1243.83,    1.24,  306.90,   0.140,    9.96,    0.00,    0.18,    7.69,    2.79,    3.29,    3.73,    4.28,    4.62,    5.16,    7.14,   41.13,   35.56,   33.58,   32.39,   32.24
23.01.2021 09:00:00,  981.62,    1.02,  100.00,    4.18,  275.63,    1.02,    6.58,    6.58,    0.00,    6.70, 1244.10,    1.44,  283.50,   0.175,   14.33,    0.00,    0.15,   11.05,    2.78,    3.26,    3.71,    4.27,    4.62,    5.16,    7.14,   41.15,   35.73,   33.61,   32.39,   32.24
23.01.2021 09:10:00,  981.67,    0.98,  100.00,    4.17,  275.59,    0.98,    6.56,    6.56,    0.00,    6.68, 1244.32,    1.07,  298.50,   0.125,   19.97,    0.00,    0.17,   15.63,    2.77,    3.25,    3.69,    4.26,    4.62,    5.17,    7.14,   41.18,   35.88,   33.66,   32.39,   32.24
23.01.2021 09:20:00,  981.81,    1.05,  100.00,    4.19,  275.64,    1.05,    6.59,    6.59,    0.00,    6.71, 1244.20,    0.85,  308.20,   0.070,   27.04,    0.00,    0.42,   21.82,    2.77,    3.23,    3.68,    4.25,    4.62,    5.17,    7.14,   41.19,   35.99,   33.73,   32.39,   32.24
23.01.2021 09:30:00,  981.99,    1.16,  100.00,    4.22,  275.74,    1.16,    6.65,    6.65,    0.00,    6.77, 1243.88,    0.94,  255.10,   0.025,   21.95,    0.00,    0.62,   17.45,    2.78,    3.21,    3.66,    4.24,    4.62,    5.17,    7.14,   41.20,   36.08,   33.81,   32.39,   32.24
23.01.2021 09:40:00,  982.03,    1.22,  100.00,    4.24,  275.79,    1.22,    6.67,    6.67,    0.00,    6.79, 1243.67,    1.03,  175.90,   0.015,   19.64,    0.00,    0.78,   15.23,    2.80,    3.20,    3.64,    4.23,    4.62,    5.18,    7.14,   41.20,   36.15,   33.92,   32.38,   32.24
23.01.2021 09:50:00,  982.11,    1.29,  100.00,    4.26,  275.86,    1.29,    6.71,    6.71,    0.00,    6.83, 1243.41,    1.31,  276.20,   0.035,   21.32,    0.00,    0.87,   16.28,    2.83,    3.19,    3.63,    4.22,    4.61,    5.18,    7.14,   41.18,   36.20,   34.04,   32.38,   32.24
23.01.2021 10:00:00,  982.19,    1.35,   99.80,    4.27,  275.92,    1.32,    6.74,    6.72,    0.01,    6.84, 1243.24,    1.53,  279.60,   0.050,   33.39,    0.00,    1.04,   25.70,    2.84,    3.19,    3.61,    4.20,    4.61,    5.17,    7.14,   41.16,   36.22,   34.18,   32.38,   32.24
23.01.2021 10:10:00,  982.16,    1.41,   99.80,    4.29,  275.97,    1.38,    6.76,    6.75,    0.01,    6.87, 1242.94,    1.16,  273.10,   0.085,   39.13,    0.00,    1.24,   30.26,    2.86,    3.19,    3.59,    4.19,    4.61,    5.18,    7.14,   41.13,   36.24,   34.32,   32.38,   32.24
23.01.2021 10:20:00,  982.21,    1.49,   99.50,    4.30,  276.05,    1.42,    6.80,    6.77,    0.03,    6.89, 1242.63,    1.38,  283.90,   0.075,   54.19,    0.00,    1.56,   42.35,    2.88,    3.19,    3.58,    4.18,    4.60,    5.18,    7.14,   41.10,   36.24,   34.45,   32.38,   32.24
23.01.2021 10:30:00,  982.22,    1.64,   99.10,    4.33,  276.21,    1.52,    6.88,    6.82,    0.06,    6.94, 1241.92,    1.42,  269.90,   0.065,   65.25,    0.00,    1.89,   50.94,    2.92,    3.19,    3.57,    4.17,    4.60,    5.18,    7.14,   41.07,   36.23,   34.60,   32.38,   32.24
23.01.2021 10:40:00,  982.35,    1.79,   98.60,    4.35,  276.34,    1.59,    6.95,    6.86,    0.10,    6.98, 1241.39,    1.75,  282.50,   0.035,   76.70,    0.00,    2.12,   59.77,    2.96,    3.20,    3.56,    4.16,    4.60,    5.18,    7.14,   41.05,   36.23,   34.75,   32.38,   32.25
23.01.2021 10:50:00,  982.36,    1.94,   98.30,    4.39,  276.49,    1.70,    7.03,    6.91,    0.12,    7.03, 1240.72,    1.41,  280.70,   0.015,   94.31,    0.00,    2.48,   74.02,    3.01,    3.21,    3.56,    4.15,    4.60,    5.18,    7.14,   41.03,   36.21,   34.90,   32.38,   32.25
23.01.2021 11:00:00,  982.37,    2.12,   97.90,    4.43,  276.68,    1.83,    7.12,    6.97,    0.15,    7.10, 1239.87,    1.21,  275.60,   0.010,  110.46,    0.00,    2.87,   86.58,    3.07,    3.23,    3.55,    4.14,    4.59,    5.18,    7.14,   41.01,   36.20,   35.04,   32.38,   32.25
23.01.2021 11:10:00,  982.41,    2.29,   96.50,    4.41,  276.84,    1.79,    7.20,    6.95,    0.25,    7.08, 1239.19,    1.57,  286.70,   0.000,  120.80,    0.00,    3.02,   94.78,    3.14,    3.25,    3.54,    4.13,    4.59,    5.18,    7.14,   40.99,   36.19,   35.16,   32.38,   32.25
23.01.2021 11:20:00,  982.40,    2.48,   95.00,    4.40,  277.03,    1.76,    7.30,    6.94,    0.37,    7.06, 1238.33,    1.00,  224.10,   0.000,  138.82,    0.00,    3.61,  108.59,    3.21,    3.27,    3.54,    4.12,    4.58,    5.19,    7.14,   40.96,   36.18,   35.26,   32.39,   32.25
23.01.2021 11:30:00,  982.39,    2.78,   94.30,    4.47,  277.34,    1.96,    7.46,    7.04,    0.43,    7.16, 1236.91,    0.85,  150.70,   0.000,  165.86,    0.00,    4.24,  129.87,    3.30,    3.30,    3.54,    4.11,    4.58,    5.19,    7.14,   40.94,   36.17,   35.33,   32.39,   32.25
23.01.2021 11:40:00,  982.41,    3.02,   92.30,    4.45,  277.58,    1.90,    7.59,    7.01,    0.58,    7.13, 1235.87,    1.88,  123.90,   0.000,  178.91,    0.00,    4.45,  141.21,    3.42,    3.34,    3.55,    4.11,    4.58,    5.19,    7.14,   40.91,   36.15,   35.39,   32.40,   32.25
23.01.2021 11:50:00,  982.45,    3.23,   90.20,    4.41,  277.78,    1.78,    7.70,    6.95,    0.76,    7.07, 1235.02,    1.70,  111.70,   0.005,  177.25,    0.00,    4.38,  140.04,    3.55,    3.39,    3.55,    4.10,    4.58,    5.19,    7.14,   40.87,   36.13,   35.43,   32.40,   32.25
23.01.2021 12:00:00,  982.56,    3.37,   88.20,    4.36,  277.91,    1.61,    7.78,    6.86,    0.92,    6.99, 1234.57,    0.83,  135.50,   0.000,  186.03,    0.00,    4.82,  147.20,    3.68,    3.45,    3.56,    4.10,    4.57,    5.20,    7.14,   40.84,   36.11,   35.46,   32.40,   32.25
23.01.2021 12:10:00,  982.65,    3.58,   87.80,    4.40,  278.12,    1.76,    7.90,    6.94,    0.96,    7.06, 1233.71,    0.80,  264.80,   0.000,  192.44,    0.00,    5.29,  153.24,    3.80,    3.51,    3.57,    4.09,    4.57,    5.20,    7.14,   40.81,   36.09,   35.47,   32.40,   32.25
23.01.2021 12:20:00,  982.61,    3.64,   88.70,    4.46,  278.18,    1.95,    7.93,    7.03,    0.90,    7.16, 1233.36,    1.22,  224.30,   0.000,  189.90,    0.00,    5.14,  151.34,    3.91,    3.57,    3.58,    4.08,    4.57,    5.20,    7.14,   40.78,   36.06,   35.49,   32.40,   32.25
23.01.2021 12:30:00,  982.50,    3.54,   92.60,    4.63,  278.09,    2.46,    7.88,    7.29,    0.58,    7.42, 1233.53,    1.34,  192.70,   0.000,  185.94,    0.00,    4.82,  146.98,    4.02,    3.63,    3.59,    4.08,    4.56,    5.20,    7.14,   40.74,   36.04,   35.49,   32.41,   32.25
23.01.2021 12:40:00,  982.42,    3.45,   90.40,    4.49,  278.01,    2.04,    7.83,    7.08,    0.75,    7.20, 1233.91,    1.92,  239.40,   0.000,  157.28,    0.00,    4.33,  124.10,    4.11,    3.70,    3.62,    4.08,    4.56,    5.20,    7.14,   40.71,   36.03,   35.50,   32.42,   32.25
23.01.2021 12:50:00,  982.33,    3.41,   91.60,    4.54,  277.97,    2.18,    7.81,    7.15,    0.66,    7.28, 1233.95,    1.43,  231.10,   0.000,  165.76,    0.00,    4.51,  129.64,    4.16,    3.77,    3.64,    4.07,    4.56,    5.21,    7.14,   40.68,   36.01,   35.50,   32.43,   32.26
23.01.2021 13:00:00,  982.24,    3.68,   91.70,    4.63,  278.25,    2.46,    7.95,    7.29,    0.66,    7.43, 1232.58,    1.13,  211.20,   0.000,  162.61,    0.00,    5.03,  127.30,    4.20,    3.83,    3.66,    4.07,    4.55,    5.21,    7.14,   40.65,   35.99,   35.49,   32.44,   32.26
23.01.2021 13:10:00,  982.18,    3.77,   89.20,    4.53,  278.34,    2.16,    8.00,    7.14,    0.86,    7.27, 1232.18,    1.32,  190.60,   0.000,  142.45,    0.00,    4.71,  111.92,    4.26,    3.88,    3.69,    4.07,    4.55,    5.21,    7.14,   40.61,   35.96,   35.49,   32.46,   32.26
23.01.2021 13:20:00,  982.00,    3.75,   88.90,    4.51,  278.34,    2.10,    8.00,    7.11,    0.89,    7.24, 1232.04,    1.05,  190.10,   0.000,  145.88,    0.00,    4.73,  114.16,    4.32,    3.93,    3.71,    4.07,    4.55,    5.21,    7.14,   40.58,   35.93,   35.48,   32.47,   32.26
23.01.2021 13:30:00,  981.85,    3.75,   88.90,    4.51,  278.35,    2.10,    7.99,    7.11,    0.89,    7.24, 1231.86,    1.20,  188.10,   0.000,  153.87,    0.00,    4.79,  117.22,    4.37,    3.98,    3.74,    4.07,    4.54,    5.21,    7.14,   40.55,   35.91,   35.47,   32.50,   32.26
23.01.2021 13:40:00,  981.52,    3.84,   86.80,    4.44,  278.47,    1.85,    8.05,    6.98,    1.06,    7.12, 1231.09,    1.35,  183.20,   0.000,  150.98,    0.00,    4.73,  108.87,    4.43,    4.02,    3.77,    4.08,    4.54,    5.21,    7.14,   40.53,   35.89,   35.46,   32.53,   32.26
23.01.2021 13:50:00,  981.50,    3.92,   86.60,    4.45,  278.55,    1.90,    8.09,    7.01,    1.08,    7.14, 1230.72,    1.16,  184.30,   0.000,  157.53,    0.00,    4.77,   99.22,    4.48,    4.07,    3.79,    4.08,    4.53,    5.21,    7.14,   40.50,   35.86,   35.45,   32.57,   32.26
23.01.2021 14:00:00,  981.53,    3.98,   85.50,    4.41,  278.61,    1.78,    8.12,    6.95,    1.18,    7.08, 1230.52,    1.27,  185.40,   0.000,  176.16,   10.00,    4.79,   98.91,    4.53,    4.12,    3.83,    4.09,    4.54,    5.21,    7.14,   40.47,   35.84,   35.44,   32.61,   32.26
23.01.2021 14:10:00,  981.52,    4.33,   83.60,    4.42,  278.96,    1.81,    8.33,    6.96,    1.37,    7.09, 1228.95,    1.35,  218.10,   0.000,  299.60,  600.00,    6.22,  176.97,    4.58,    4.16,    3.86,    4.09,    4.53,    5.22,    7.14,   40.44,   35.81,   35.43,   32.65,   32.26
23.01.2021 14:20:00,  981.71,    5.11,   80.90,    4.52,  279.73,    2.12,    8.80,    7.12,    1.68,    7.25, 1225.65,    1.41,  244.20,   0.000,  275.28,  600.00,    6.67,  146.22,    4.67,    4.20,    3.88,    4.10,    4.53,    5.22,    7.14,   40.42,   35.79,   35.42,   32.70,   32.26
23.01.2021 14:30:00,  980.93,    5.04,   79.78,    4.44,  279.73,    1.85,    8.75,    6.98,    1.77,    7.12, 1225.04,    1.43,  223.90,   0.000,  219.76,  570.00,    5.34,   85.36,    4.77,    4.25,    3.91,    4.11,    4.52,    5.22,    7.14,   40.39,   35.76,   35.41,   32.75,   32.26
23.01.2021 14:40:00,  980.86,    5.07,   80.20,    4.47,  279.76,    1.95,    8.77,    7.03,    1.74,    7.17, 1224.82,    1.17,  157.20,   0.000,  142.43,  480.00,    4.52,   21.84,    4.81,    4.30,    3.93,    4.11,    4.52,    5.22,    7.14,   40.37,   35.74,   35.39,   32.80,   32.27
23.01.2021 14:50:00,  980.67,    4.55,   82.70,    4.45,  279.25,    1.87,    8.46,    6.99,    1.46,    7.13, 1226.90,    1.42,  141.40,   0.000,   93.31,   20.00,    3.33,  -12.22,    4.82,    4.36,    3.96,    4.12,    4.52,    5.22,    7.14,   40.35,   35.72,   35.38,   32.84,   32.27
23.01.2021 15:00:00,  980.38,    4.15,   85.80,    4.49,  278.87,    1.99,    8.22,    7.06,    1.17,    7.20, 1228.27,    1.54,  136.00,   0.000,   87.86,    0.00,    3.04,  -11.64,    4.80,    4.40,    3.99,    4.13,    4.52,    5.22,    7.14,   40.32,   35.70,   35.37,   32.89,   32.27
23.01.2021 15:10:00,  980.56,    3.98,   87.50,    4.52,  278.69,    2.10,    8.12,    7.11,    1.02,    7.25, 1229.22,    1.44,  154.20,   0.000,  105.34,  520.00,    3.16,    2.51,    4.76,    4.42,    4.02,    4.14,    4.51,    5.22,    7.14,   40.30,   35.67,   35.35,   32.93,   32.27
23.01.2021 15:20:00,  980.59,    4.05,   87.30,    4.53,  278.75,    2.13,    8.16,    7.13,    1.04,    7.27, 1228.95,    0.99,  168.30,   0.000,  111.62,  520.00,    3.39,    9.89,    4.73,    4.44,    4.05,    4.16,    4.51,    5.23,    7.14,   40.28,   35.65,   35.34,   32.97,   32.27
23.01.2021 15:30:00,  980.57,    4.22,   86.80,    4.56,  278.93,    2.22,    8.26,    7.17,    1.09,    7.31, 1228.15,    0.88,  178.40,   0.000,  116.71,  600.00,    3.63,   13.64,    4.70,    4.45,    4.08,    4.17,    4.51,    5.23,    7.14,   40.26,   35.63,   35.33,   33.01,   32.27
23.01.2021 15:40:00,  980.52,    4.25,   87.10,    4.59,  278.97,    2.30,    8.28,    7.21,    1.07,    7.36, 1227.92,    0.92,  146.70,   0.000,  106.05,  600.00,    3.44,    5.34,    4.69,    4.46,    4.10,    4.18,    4.51,    5.23,    7.14,   40.24,   35.61,   35.31,   33.05,   32.27
23.01.2021 15:50:00,  980.52,    4.39,   86.50,    4.60,  279.10,    2.34,    8.36,    7.23,    1.13,    7.38, 1227.30,    0.84,  179.20,   0.000,  113.95,  600.00,    3.65,   12.40,    4.68,    4.46,    4.12,    4.19,    4.51,    5.23,    7.14,   40.22,   35.59,   35.30,   33.08,   32.27
23.01.2021 16:00:00,  980.52,    4.42,   85.90,    4.58,  279.13,    2.27,    8.38,    7.20,    1.18,    7.34, 1227.19,    0.86,    0.00,   0.000,   75.72,  200.00,    3.27,   -6.60,    4.67,    4.46,    4.14,    4.20,    4.51,    5.23,    7.14,   40.20,   35.57,   35.29,   33.12,   32.27
23.01.2021 16:10:00,  980.53,    4.05,   87.40,    4.54,  278.76,    2.15,    8.17,    7.14,    1.03,    7.28, 1228.85,    0.84,  186.10,   0.000,   43.26,    0.00,    2.18,  -40.70,    4.65,    4.47,    4.15,    4.21,    4.50,    5.23,    7.14,   40.18,   35.56,   35.27,   33.16,   32.27
23.01.2021 16:20:00,  980.62,    3.62,   89.70,    4.52,  278.32,    2.09,    7.92,    7.10,    0.82,    7.24, 1230.91,    1.01,  112.70,   0.000,   28.41,    0.00,    0.98,  -55.77,    4.60,    4.47,    4.17,    4.22,    4.51,    5.23,    7.14,   40.16,   35.54,   35.26,   33.19,   32.27
23.01.2021 16:30:00,  980.64,    3.01,   92.10,    4.44,  277.71,    1.86,    7.59,    6.99,    0.60,    7.13, 1233.68,    0.81,  111.20,   0.000,   18.26,    0.00,    0.12,  -60.50,    4.52,    4.46,    4.18,    4.23,    4.50,    5.23,    7.14,   40.14,   35.52,   35.25,   33.22,   32.27
23.01.2021 16:40:00,  980.61,    2.19,   94.90,    4.32,  276.89,    1.46,    7.16,    6.79,    0.36,    6.93, 1237.41,    0.82,  115.40,   0.000,    6.91,    0.00,   -0.41,  -70.16,    4.42,    4.45,    4.19,    4.24,    4.50,    5.23,    7.14,   40.12,   35.50,   35.23,   33.25,   32.27
23.01.2021 16:50:00,  980.57,    1.44,   98.10,    4.23,  276.14,    1.18,    6.78,    6.65,    0.13,    6.78, 1240.81,    0.54,  123.10,   0.000,    0.00,    0.00,   -0.79,  -75.64,    4.31,    4.42,    4.21,    4.26,    4.50,    5.24,    7.15,   40.10,   35.49,   35.22,   33.28,   32.27
23.01.2021 17:00:00,  980.52,    1.06,   99.70,    4.18,  275.76,    1.02,    6.60,    6.58,    0.02,    6.71, 1242.50,    0.72,  244.20,   0.000,    0.00,    0.00,   -1.01,  -72.55,    4.19,    4.39,    4.21,    4.27,    4.50,    5.24,    7.15,   40.09,   35.47,   35.21,   33.30,   32.28
23.01.2021 17:10:00,  980.54,    1.02,  100.00,    4.18,  275.71,    1.02,    6.58,    6.58,    0.00,    6.71, 1242.72,    0.85,  254.80,   0.000,    0.00,    0.00,   -1.12,  -66.73,    4.07,    4.34,    4.21,    4.28,    4.50,    5.24,    7.14,   40.07,   35.46,   35.19,   33.32,   32.28
23.01.2021 17:20:00,  980.60,    0.78,  100.00,    4.11,  275.46,    0.78,    6.46,    6.46,    0.00,    6.59, 1243.96,    0.78,  254.30,   0.000,    0.00,    0.00,   -1.41,  -62.80,    3.95,    4.29,    4.21,    4.28,    4.50,    5.24,    7.14,   40.06,   35.44,   35.18,   33.33,   32.28
23.01.2021 17:30:00,  980.61,    0.31,  100.00,    3.97,  274.99,    0.31,    6.25,    6.25,    0.00,    6.37, 1246.21,    1.06,   36.58,   0.000,    0.00,    0.00,   -1.63,  -58.49,    3.84,    4.23,    4.21,    4.29,    4.50,    5.24,    7.14,   40.04,   35.43,   35.17,   33.35,   32.28
23.01.2021 17:40:00,  980.60,    0.35,  100.00,    3.98,  275.04,    0.35,    6.27,    6.27,    0.00,    6.39, 1245.99,    0.85,    0.00,   0.000,    0.00,    0.00,   -1.71,  -50.96,    3.74,    4.17,    4.20,    4.30,    4.50,    5.24,    7.14,   40.03,   35.41,   35.16,   33.37,   32.28
23.01.2021 17:50:00,  980.58,    0.07,  100.00,    3.90,  274.76,    0.07,    6.14,    6.14,    0.00,    6.26, 1247.28,    0.67,  142.50,   0.000,    0.00,    0.00,   -1.82,  -45.20,    3.64,    4.11,    4.18,    4.30,    4.50,    5.24,    7.14,   40.01,   35.40,   35.15,   33.38,   32.28
23.01.2021 18:00:00,  980.58,   -0.07,  100.00,    3.86,  274.62,   -0.07,    6.08,    6.08,    0.00,    6.20, 1247.96,    0.50,  310.80,   0.000,    0.00,    0.00,   -1.98,  -39.71,    3.56,    4.06,    4.17,    4.31,    4.50,    5.24,    7.14,   40.00,   35.39,   35.14,   33.39,   32.28
23.01.2021 18:10:00,  980.59,   -0.38,  100.00,    3.78,  274.31,   -0.38,    5.94,    5.94,    0.00,    6.06, 1249.46,    0.61,   58.71,   0.000,    0.00,    0.00,   -2.09,  -36.97,    3.47,    4.00,    4.16,    4.32,    4.50,    5.24,    7.14,   39.99,   35.37,   35.13,   33.40,   32.29
23.01.2021 18:20:00,  980.58,   -0.42,  100.00,    3.77,  274.27,   -0.42,    5.92,    5.92,    0.00,    6.04, 1249.64,    0.83,  109.80,   0.000,    0.00,    0.00,   -2.14,  -34.75,    3.39,    3.94,    4.14,    4.32,    4.50,    5.24,    7.14,   39.97,   35.36,   35.12,   33.40,   32.29
